пульс_mean,пульс_std,пульс_min,пульс_max,пульс_slope,эмг_mean,эмг_std,эмг_min,эмг_max,эмг_slope,кгр_mean,кгр_std,кгр_min,кгр_max,кгр_slope,ээг_mean,ээг_std,ээг_min,ээг_max,ээг_slope,состояние
53.1463,2.0026,47.9152,56.0576,0.0013,11.7494,0.7722,9.9873,13.4382,0.0003,12.4084,1.0908,10.1204,14.5886,-0.0168,28.8044,1.8719,24.9816,31.6815,-0.0904,3
102.8388,2.1645,99.1217,106.953,-0.005,37.0885,3.6045,31.3526,43.585,-0.0432,63.5619,5.9987,53.3604,74.8602,0.0785,59.0836,4.4518,50.1704,66.0739,0.0618,4
73.205,2.0363,69.2088,78.7744,0.1105,24.3321,1.7404,20.8503,27.0711,0.031,20.5037,1.9916,16.4269,24.5119,-0.0676,42.6095,2.6738,38.3302,47.0846,0.0194,0
109.9534,3.9252,104.5285,117.1286,0.1645,36.3336,3.3946,29.8752,44.5882,-0.0916,69.5955,5.1153,61.1274,79.6754,0.141,87.7871,4.8013,79.6238,98.3212,-0.1489,4
78.8473,2.9793,70.994,85.2664,-0.1455,12.2346,1.2054,10.6992,15.0333,0.0301,43.201,3.0695,36.1225,48.8112,0.1826,13.9281,1.8296,8.971,16.739,-0.0064,2
65.4149,1.7207,61.5312,68.5279,0.0559,5.7382,0.686,4.5555,7.0831,-0.0042,4.1197,0.4531,3.1457,5.0994,-0.0045,18.1222,1.0584,16.0375,20.7255,0.0181,3
76.9758,2.3147,72.5158,82.0146,-0.059,30.2206,2.648,23.4274,34.157,-0.0361,12.3164,1.3328,10.2998,15.9549,0.031,39.2979,2.7769,35.0004,46.1739,-0.0726,0
64.497,1.9291,59.6812,68.6815,-0.138,10.6569,0.5942,9.5435,11.599,-0.0181,13.5196,1.133,11.5508,15.8595,0.0044,21.7566,1.3259,18.957,24.4854,0.0329,3
123.7667,6.4062,107.9416,135.5561,-0.2028,85.9021,7.6299,69.845,100.0,0.0462,78.2286,11.82,60.258,100.0,-0.602,89.5127,9.6245,71.6764,100.0,0.4082,4
93.0724,3.2099,86.116,97.0169,-0.0231,46.0706,3.07,40.5067,52.9936,-0.0556,26.7227,2.1743,22.434,30.0788,0.0477,59.5867,5.6126,45.7474,70.5913,-0.094,1
109.1111,3.9266,100.5056,115.579,0.1304,79.9558,6.6091,70.8619,95.4463,-0.4191,80.4117,7.9369,65.6757,90.9101,0.2421,63.8988,3.7795,57.6687,70.9555,-0.0946,4
150.5786,4.6236,144.7605,162.3436,-0.0556,86.3926,6.3764,72.6936,98.8379,-0.1835,71.2532,5.9542,63.9385,83.1205,-0.1217,77.6951,5.113,67.11,86.6965,0.0129,5
121.3372,3.4438,114.8971,129.2648,0.0587,76.2825,6.1451,64.0131,85.993,0.2052,73.0344,6.2838,62.4914,84.8205,0.1641,81.723,5.7815,73.0124,94.2654,-0.0555,4
98.1528,5.0683,90.8787,110.726,0.2569,77.726,8.7429,61.9467,93.4469,0.0215,48.4124,6.0987,34.8758,58.5023,0.2043,34.8269,4.5083,24.5422,44.3441,0.1981,5
86.2209,2.9646,81.8161,92.6553,-0.0966,26.2808,2.2831,22.292,31.0661,0.0163,20.2307,1.568,17.2235,22.8522,-0.0357,36.9914,2.3656,33.3559,44.0463,-0.0192,0
148.2987,4.0493,139.7494,156.3251,-0.1164,87.3311,6.398,75.9605,99.1129,-0.0565,82.0182,4.983,68.1647,90.8609,-0.0243,88.6844,6.4568,76.6881,100.0,-0.0752,5
90.0974,2.6231,85.7017,93.634,-0.1579,21.7406,1.6914,18.74,27.0251,0.0321,23.202,1.5576,20.6764,25.6151,-0.0139,62.7131,4.0323,52.7081,67.8476,0.1561,1
82.64,2.1323,79.7354,88.1642,0.1231,24.1028,1.6972,21.3081,27.5294,-0.0491,50.1693,3.0338,46.5569,59.4152,-0.0074,16.138,1.2131,13.6622,18.2224,0.0016,2
79.2158,1.7796,75.5977,82.1292,-0.045,15.4172,1.6947,12.7011,19.1827,0.0071,13.9157,0.9452,11.8692,15.7143,-0.0202,45.4852,2.5507,38.3423,49.6476,-0.0324,0
108.282,3.1045,101.0146,113.5345,-0.1195,58.7592,5.0368,49.2662,68.0473,-0.1835,54.1425,4.9,42.9908,62.2696,0.2629,88.7523,5.9621,78.075,100.0,-0.5658,4
59.121,1.95,55.7984,62.7978,0.1125,7.7766,0.7319,6.4297,9.2272,-0.0027,10.2962,0.9918,8.2782,11.6319,0.0851,25.0962,1.8687,20.8742,28.4497,0.1387,3
60.2085,1.9616,56.7363,63.4455,0.0567,14.9449,0.9769,13.1078,17.017,-0.0195,3.9204,0.4374,2.6484,4.6594,0.0099,35.2759,2.3577,31.2727,41.0413,-0.0357,3
71.1208,1.7627,66.8407,74.6838,-0.0177,29.2034,2.2991,26.5471,35.6264,-0.2374,19.987,2.0487,15.8754,23.4911,-0.0219,12.0848,0.6627,10.6514,13.2719,-0.0349,2
80.78,2.3486,76.6487,85.9389,-0.0689,17.042,1.5164,13.9285,19.6588,-0.0354,33.9128,3.018,24.8437,39.6613,0.0735,17.9214,1.29,15.4015,21.0631,0.064,2
73.0167,2.3978,68.4872,76.7787,-0.1677,23.4835,1.3956,21.4198,27.1557,-0.022,40.9701,3.2992,33.6404,46.516,0.2529,29.1442,2.2506,24.1539,33.016,0.014,2
75.2891,1.9804,72.0983,79.6825,-0.13,12.1101,1.0127,10.2763,15.053,-0.0434,27.1582,2.4856,23.6603,31.731,0.1233,23.0731,1.7062,19.097,26.7989,-0.067,2
85.8582,3.0041,81.2828,92.6139,0.0356,11.6674,1.4485,9.299,14.5584,-0.0134,10.6832,1.1528,8.7322,12.7237,0.0163,29.8923,2.2137,25.5447,32.6076,-0.0494,0
73.1244,2.3184,68.7337,76.8104,0.0841,35.5548,2.786,29.407,39.5887,-0.1239,37.458,2.6783,31.7353,42.9936,-0.1038,28.8764,1.5983,26.6175,32.8146,-0.0415,2
124.1508,5.1204,115.2171,132.9251,-0.2659,78.5373,8.8905,58.5662,89.2209,-0.8839,73.7156,10.2962,54.3898,90.7149,-0.2971,89.4622,10.1378,65.274,100.0,-0.2264,4
101.0248,3.078,95.4332,106.6643,0.0211,50.816,3.7999,43.943,56.01,-0.0957,49.7222,4.7075,42.5679,58.77,0.3433,87.9748,6.9802,74.3778,100.0,-0.2745,4
59.3252,1.3742,57.2985,62.1112,0.0209,18.0511,1.4373,15.976,21.863,-0.0452,12.8219,1.2367,10.6584,15.1298,-0.001,16.2437,1.5968,13.4904,18.7491,0.0066,3
117.6898,4.5783,108.145,123.2972,0.0317,75.4127,5.0442,64.5428,83.9832,-0.1172,90.9279,7.4131,76.1962,100.0,-0.0815,89.4965,5.4992,78.317,100.0,-0.038,5
58.6744,2.0967,55.1824,63.1346,0.0277,4.0148,0.3886,3.4433,4.6821,0.0173,6.306,0.6693,5.2553,7.3467,0.0077,12.1573,1.0084,10.0598,13.8298,0.0461,3
149.3058,4.0427,139.8332,156.3259,-0.0177,92.5118,5.472,79.304,100.0,-0.0288,97.6815,4.2478,87.4771,100.0,-0.1409,90.9232,5.451,77.5013,100.0,0.1301,5
50.7594,1.6186,47.7665,54.5628,0.0521,2.7902,0.4259,1.855,3.4416,-0.0301,7.9859,0.7943,6.5261,9.7176,0.0288,15.7411,1.0475,13.9282,18.2691,-0.008,3
66.3659,2.0382,61.2962,69.7838,-0.0576,12.4756,1.2159,9.7629,14.861,0.0355,18.2288,1.7452,15.1126,21.1961,-0.0058,38.4589,2.3788,34.8273,42.8622,-0.0925,0
79.3378,2.8732,74.4217,84.6506,0.1482,42.3005,3.4676,34.3169,47.9615,0.0459,38.798,2.7467,33.1375,45.7819,0.0957,11.7705,1.1859,9.5361,14.4827,-0.0642,2
97.8975,3.2092,92.5133,104.7902,-0.1134,55.674,5.2775,41.2516,62.0574,0.2156,48.3651,4.4926,38.6103,58.6837,0.3334,82.8854,6.186,71.4646,93.1456,0.2891,4
97.2058,3.4513,90.8414,104.2772,-0.0154,44.2352,2.7989,40.5245,50.256,-0.095,37.1076,3.324,27.7858,43.0818,-0.1776,69.9834,4.4514,61.7677,81.953,-0.2103,1
77.2613,2.5999,72.7143,82.4504,0.0561,26.5611,1.7616,22.1027,29.7462,-0.0141,25.1392,2.2053,21.3758,28.9949,-0.1623,41.0093,2.6591,36.0422,44.8549,-0.0627,0
98.5331,2.7308,93.9972,103.6409,0.0054,45.7106,3.107,40.2829,49.8454,-0.0387,26.7337,2.112,22.2931,30.2825,0.0161,47.2357,4.5516,38.3322,55.8612,-0.0567,1
136.219,5.6565,125.4533,150.231,-0.2305,76.4832,5.2442,62.476,84.2516,-0.0,81.7056,3.7455,75.772,90.9585,-0.0357,93.9236,4.8616,84.4837,100.0,0.0923,5
76.6867,2.0571,72.4129,80.8711,-0.1018,15.339,1.2319,13.0894,17.4438,0.0302,14.5826,1.5809,10.5191,17.0612,0.091,29.5877,2.2518,26.2659,35.5996,-0.0253,0
67.7735,2.4663,63.0782,72.7292,0.0123,6.8662,0.8114,5.5142,8.4078,-0.0413,15.8256,2.3082,11.5009,19.4048,-0.1179,29.1042,4.2799,21.1887,38.8131,0.223,3
94.1461,2.6797,90.5997,101.3847,-0.0045,39.9013,2.092,34.424,44.0864,-0.0534,29.2981,2.6721,25.4362,34.9228,-0.0787,68.5458,3.7262,62.4702,76.4376,-0.1897,1
76.6642,1.9503,72.5004,79.9138,0.0329,27.0018,2.1472,23.8275,32.3754,0.0795,34.2507,2.4514,29.5559,39.1974,0.0196,12.415,1.0187,10.9718,14.4182,-0.0781,2
125.811,3.3567,119.503,132.6194,-0.0503,83.8385,10.0358,58.4043,100.0,-0.3117,80.905,9.2505,61.2364,100.0,-0.5299,82.0129,8.7259,70.7234,100.0,-0.2642,5
66.6243,1.8908,62.7208,69.9474,-0.0681,13.4614,1.0672,11.9832,15.7288,-0.0535,13.9237,0.8951,12.5192,16.5135,-0.0402,41.4083,2.2894,37.4019,45.4994,-0.0165,0
81.2064,2.18,77.4929,84.4979,-0.075,12.3357,1.0631,10.0839,13.6367,-0.0169,10.3285,0.9013,8.5211,12.4877,-0.0745,43.6598,3.306,36.923,48.8479,-0.1245,0
109.6479,2.8763,103.5763,114.2167,0.0077,61.0044,3.7503,50.6856,66.5707,-0.2073,78.5634,7.5048,66.6523,96.6595,0.2744,88.7541,6.2289,77.2537,99.9717,0.0487,4
106.393,2.6945,100.9952,110.6746,0.105,46.3282,3.6727,40.395,55.1883,-0.0862,47.3694,3.2305,42.6385,57.4363,0.165,78.5668,5.2741,66.1273,88.3452,-0.0001,4
68.9477,2.0443,65.2723,73.6492,-0.07,17.0906,1.5394,14.6001,20.3924,-0.0372,10.0811,1.0596,8.0699,12.2481,-0.0513,48.147,3.2322,41.525,52.812,-0.0731,0
95.647,2.0871,91.6621,98.7185,0.0796,23.4901,1.5138,20.5805,26.7534,0.0179,19.2412,1.7778,16.0411,23.3615,0.0589,52.2273,3.8826,45.7625,61.367,-0.1189,1
57.5927,1.6526,55.3087,60.3741,0.012,11.8399,0.7915,10.5945,13.2637,-0.0128,8.7193,0.6074,7.7038,9.9302,0.0301,12.5653,1.0901,10.8128,14.8201,0.0291,3
152.8117,4.8173,144.5339,165.4807,-0.1704,95.6245,4.8274,84.9874,100.0,-0.0262,75.7891,4.9852,69.1506,85.7036,0.0853,95.4683,4.0609,87.784,100.0,0.0096,5
84.4237,2.3322,78.638,88.3149,0.1132,34.1253,2.1438,29.8329,38.0901,0.0571,40.816,3.2375,36.5423,47.6852,0.0223,61.5917,2.7321,56.4502,66.4354,0.1641,1
73.3381,2.5309,69.3466,78.4249,0.1011,8.6408,0.9929,7.0564,10.6808,-0.0753,51.6654,3.9921,42.7656,59.2482,-0.208,20.9467,1.154,18.4318,23.1686,0.0093,2
160.3125,3.2737,154.795,165.5628,-0.1752,96.3726,5.1499,80.5295,100.0,0.3796,69.5361,6.288,57.5121,78.2872,-0.3057,95.0618,5.0691,82.0717,100.0,-0.0324,5
133.6692,3.8101,126.5476,140.6922,-0.1779,85.8388,6.0207,73.1223,97.7584,0.1777,80.8514,7.4314,66.9037,95.1858,0.1292,91.2895,6.1369,73.7215,100.0,0.1733,5
118.9872,3.5254,112.4416,126.1873,0.1486,70.921,5.0265,62.3622,79.4582,-0.0132,64.2995,5.2954,53.9031,73.694,-0.0695,69.1493,6.6386,49.8601,78.4107,-0.2935,4
85.6628,2.1798,82.4663,90.5118,0.0706,57.8681,2.9065,52.3657,62.8182,-0.1593,32.4879,2.3149,27.612,37.2962,0.042,65.429,3.8209,60.8131,72.551,0.0863,1
62.6129,1.6894,59.0258,65.3875,-0.0718,13.0905,0.8414,11.1604,14.4667,-0.045,23.7975,1.7116,20.7736,27.2296,0.0102,42.5161,1.8481,37.9412,45.4569,0.0115,0
90.5271,2.286,85.4102,94.0154,0.057,22.3563,1.5698,19.0809,26.5333,0.0282,30.3066,2.269,25.8395,33.8218,0.001,59.5178,3.1504,52.7294,67.2981,-0.1186,1
90.5793,2.8132,85.9756,96.7576,0.1405,44.1955,2.5958,39.0845,49.1274,0.047,39.0771,2.2748,35.1415,43.0596,0.1177,58.7118,3.9153,53.8403,70.6447,0.1087,1
81.221,2.9877,73.3019,87.3338,0.0543,17.4237,1.4793,15.0159,20.1548,0.0253,15.777,1.3584,12.8332,18.9434,0.0621,40.039,2.7621,35.1874,44.8903,-0.0991,0
164.1184,4.1803,157.4004,173.0346,0.0362,92.6963,5.5134,82.3819,100.0,0.1649,97.7596,3.936,86.1902,100.0,0.0358,95.4898,4.0983,87.3045,100.0,0.1542,5
79.9881,2.3607,74.495,84.0122,-0.0205,16.5514,1.701,13.7228,20.0338,-0.0599,18.6775,1.631,16.1564,21.6424,-0.0764,33.1869,2.6272,28.4733,37.307,0.0836,0
105.7884,2.9275,101.1646,111.5861,-0.1303,52.2514,3.7081,43.8486,58.9875,0.2022,67.6756,5.6676,57.2362,78.9304,0.3498,78.9745,7.3104,64.2973,93.3179,0.0783,4
95.4512,3.2753,89.4205,101.392,-0.1083,56.4422,3.9741,49.8642,65.3532,-0.055,54.0107,4.0798,46.1051,65.5303,-0.2312,67.7062,3.8467,60.903,74.6432,0.0864,4
68.0591,2.5149,63.752,71.7677,0.0836,6.8471,0.852,5.3144,9.0846,0.0213,10.2129,1.0755,7.8735,11.8575,0.0088,42.6131,4.036,35.006,51.2991,-0.1155,0
52.1163,1.8503,48.7526,55.2689,-0.0116,5.8132,0.5425,4.976,6.7957,0.007,3.9351,0.4989,2.9017,4.9335,-0.0194,17.2466,1.553,14.7232,20.3908,0.0672,3
71.9824,2.0859,68.3724,75.7188,0.0534,16.8002,1.2815,14.8186,19.5504,-0.0335,15.5829,1.0847,13.7957,17.7171,0.0105,46.184,3.9437,40.4012,55.3422,0.0408,0
65.6821,1.9234,62.2517,69.671,-0.0321,7.5233,0.6655,6.5808,9.2942,0.0555,7.8373,0.6486,6.6679,8.7141,0.0076,16.3908,1.8945,13.5181,19.8241,-0.0145,3
58.3065,2.1186,55.1145,63.8186,-0.0922,16.6195,1.1004,14.2776,18.4218,0.0193,4.0829,0.7278,2.567,5.5783,0.0512,19.1777,1.484,15.5806,21.3176,0.0038,3
105.7537,3.6596,99.9607,115.1083,-0.1353,75.4779,4.6936,68.3336,86.2678,-0.0605,51.5617,3.9256,44.1194,57.8893,0.1717,67.6975,4.2291,60.0705,76.6436,-0.0444,4
116.4029,3.8315,109.56,122.8703,0.1951,66.0968,5.451,55.9296,77.2279,-0.3431,79.5923,7.7358,63.1998,96.6219,0.0786,83.981,5.6296,73.0207,97.7747,-0.1504,4
104.827,2.9614,98.9589,111.2903,-0.0078,84.3142,4.8971,73.0494,94.8174,0.131,69.4645,5.0136,56.4998,76.7193,-0.1219,75.412,4.7963,66.7282,84.453,0.0522,4
56.1214,2.2522,52.8954,61.954,0.032,2.2287,0.5762,0.8706,3.3259,-0.0039,3.0779,0.7115,1.9848,4.7532,0.0225,29.5132,2.0869,25.3992,32.7239,0.059,3
84.0379,2.7942,79.1694,90.3511,0.2176,39.0303,2.0328,35.7612,44.7895,0.067,37.6759,3.1698,32.0047,43.0701,-0.0999,21.2286,1.3504,19.3365,23.6837,0.0434,2
112.0718,3.139,106.0433,116.6993,0.1384,68.6852,4.5501,59.7679,77.2923,-0.0047,68.7811,4.3539,61.4647,75.8125,-0.3682,78.7838,5.2262,71.9129,90.4488,0.0324,4
141.7163,3.9699,133.1465,148.752,0.2036,81.1211,4.9438,71.2805,91.3504,-0.1184,97.6953,3.1501,90.1218,100.0,0.0805,94.663,4.6336,83.3964,100.0,-0.2999,5
79.4606,1.9717,73.8071,83.312,-0.0457,21.2372,1.8591,17.4615,24.237,0.0045,21.673,1.9848,17.9528,26.6145,0.1483,32.4318,2.5783,26.8033,36.5615,0.0428,0
78.956,3.5858,71.8895,85.4448,-0.2471,20.8111,1.9729,17.2479,25.1421,-0.0255,24.4534,2.0003,20.6347,27.9862,0.1475,53.8878,6.6035,40.9186,64.6387,-0.0833,1
145.2691,5.0477,133.9594,154.716,-0.0405,80.0444,6.5446,69.8436,94.7097,0.1681,87.6471,6.4413,75.1116,100.0,-0.4656,90.1118,5.6522,79.4751,100.0,-0.0053,5
54.9315,1.8095,52.5286,59.344,-0.001,9.7523,0.7158,8.6555,11.4028,-0.0125,8.9777,1.0415,6.8465,11.9052,-0.0109,26.2291,2.267,22.347,31.7223,0.2507,3
96.177,3.1599,91.1255,102.6693,-0.0826,24.4992,1.9746,21.6312,27.9931,-0.0699,39.2235,3.8584,30.1327,45.3649,-0.1726,55.8964,3.1752,48.8432,61.0054,-0.0697,1
79.6,2.7025,75.5598,86.4158,0.1559,21.8001,2.1044,16.7359,25.5633,-0.0055,24.9231,2.7079,20.831,30.3154,-0.0098,55.721,5.6179,46.2775,66.4404,0.2618,0
77.8249,2.5109,73.7437,82.7675,-0.0123,22.3648,1.7864,19.1735,25.2941,-0.0101,20.33,1.7979,16.9922,24.871,-0.0715,29.7189,2.8441,24.1582,36.9988,-0.1733,0
130.3573,3.2015,125.1988,135.9721,-0.2603,93.8735,4.2259,85.7999,100.0,-0.1301,95.052,5.2274,85.5626,100.0,-0.1854,77.9279,5.3616,64.1718,85.2382,-0.1378,5
122.4435,4.6294,110.6471,130.2868,0.1369,70.16,4.8493,61.9102,79.271,-0.0209,85.9137,7.0408,73.3496,99.8064,-0.324,82.5106,5.9542,70.2993,94.5959,0.2123,5
82.6837,2.2989,78.0968,87.5201,0.0526,21.5772,1.1809,19.7163,24.0317,-0.025,39.0006,4.2322,30.0583,46.9655,0.0129,16.9397,1.3072,14.1919,19.3758,0.0131,2
74.3534,2.3882,69.4833,79.4238,0.0777,10.6836,0.7403,9.3415,12.7554,0.0044,16.4215,0.9816,14.3203,19.3761,-0.0608,47.4008,4.5011,37.9841,58.4997,-0.1372,0
58.5114,1.2313,56.3709,61.1631,0.0328,13.4262,1.3676,10.5031,15.4476,0.0615,12.6358,0.7564,11.0054,13.8405,-0.0116,34.4672,2.8394,28.2198,39.8222,0.0065,3
64.1869,1.6471,59.9447,67.2776,0.0102,14.6707,1.4159,11.8216,17.4826,0.0564,20.8858,1.3924,18.7696,23.8815,-0.0741,35.5367,2.7008,31.1278,41.78,0.016,0
63.9974,1.8397,60.6744,66.8863,0.0421,21.9221,1.8102,18.0987,24.8189,0.0057,18.7021,1.9085,14.6914,22.47,-0.0393,38.6499,3.3133,34.9272,48.8212,0.0705,0
119.4854,4.3814,110.5628,128.4199,0.0614,76.4226,8.4509,65.4465,91.6375,-0.2144,71.8088,6.7787,59.0649,83.1184,0.1316,87.6495,6.9159,79.0385,100.0,0.1364,4
66.5261,1.7915,63.2284,69.7024,0.0439,11.535,1.1986,8.7316,13.822,-0.013,9.1601,0.9765,7.1667,11.0871,0.028,25.5813,1.8356,22.4908,30.8061,0.1335,3
149.2527,4.8884,137.4169,157.1131,-0.2703,94.9016,4.6082,82.7981,100.0,-0.043,85.1548,6.2868,70.663,97.2249,0.1844,76.5453,3.617,68.1335,82.0826,-0.2293,5
57.8033,2.0445,54.6731,63.533,0.203,17.6406,0.9579,15.8611,19.4936,-0.0073,15.69,1.3186,13.1756,18.3175,-0.0569,18.9346,1.6726,15.699,22.1671,-0.0176,3
57.9355,1.7351,54.9862,61.1159,-0.0405,8.5678,0.5018,7.4354,9.7211,0.0199,4.667,0.762,3.5489,7.0673,-0.0247,23.9311,1.9316,20.2302,26.7583,-0.1005,3
52.0608,1.402,50.0479,54.6905,0.0025,6.87,0.82,5.6665,8.8035,-0.0685,8.8172,0.812,7.1179,10.4192,-0.0388,15.0304,1.3819,12.4859,17.6234,0.0026,3
128.0838,2.5061,120.8336,131.155,-0.1563,83.418,7.5211,65.9355,97.6321,-0.0406,75.6147,6.4436,57.9211,84.2782,-0.1912,92.1664,5.7189,81.6492,100.0,0.1709,5
72.1599,3.6211,65.5892,77.5547,-0.3392,19.8659,1.8461,16.3757,24.0425,-0.188,25.405,3.0309,21.7078,36.0796,-0.0753,32.0263,4.0932,24.367,40.9266,-0.0108,2
64.8818,2.0511,61.001,69.0287,0.0701,13.412,0.7409,12.3953,15.6315,0.0408,7.1163,0.8338,5.3816,8.363,0.008,25.6458,2.0878,21.857,29.0849,-0.0291,3
86.156,5.2214,72.5827,94.3789,0.314,44.3082,6.6375,27.7002,54.5417,-0.285,64.9152,8.4136,53.4072,83.5924,-0.1345,74.2356,7.8224,60.136,89.6709,-0.1905,5
52.126,1.8369,48.4249,54.9621,0.0133,10.7651,0.8713,8.7364,12.6078,-0.0221,11.605,1.1493,9.3876,13.6353,0.0186,28.8693,1.7154,26.3,32.1551,-0.0322,3
97.5288,2.6396,93.6002,102.2146,0.079,75.4103,5.2726,67.9325,87.0436,-0.0471,55.751,3.1254,50.8255,61.4014,0.038,62.0504,4.428,53.4839,69.8986,0.1618,4
98.471,2.7288,95.0224,103.5769,-0.0296,51.1703,2.9059,45.9736,55.2975,0.0384,39.3495,2.3308,34.0332,42.9337,-0.0064,62.891,4.1559,54.806,70.409,0.0357,4
62.3738,2.0802,59.0781,66.9135,0.0134,7.4727,0.6083,6.2848,8.5088,-0.0202,17.1769,1.5034,14.2672,20.322,0.0755,24.0026,1.9258,19.983,28.4241,-0.0989,3
88.2528,3.0697,80.0087,91.8795,0.0253,43.1884,3.0744,35.91,49.0928,-0.1428,22.4365,2.2902,18.4874,27.0397,0.1055,66.4196,4.4687,55.7017,74.519,-0.1425,1
65.8781,2.3144,61.7765,70.0431,-0.0185,11.7735,0.7734,10.5624,13.5022,0.0061,13.0416,1.2061,10.9722,15.1282,0.0039,24.6965,1.8231,22.0737,28.7715,-0.0106,3
84.2545,2.5412,80.1197,90.2691,-0.1016,20.8197,1.5841,17.796,24.218,-0.1128,10.3115,1.2998,8.4402,12.5674,-0.0002,49.2101,3.6413,42.1038,55.7111,-0.2491,0
83.0207,3.45,76.7831,89.5167,-0.0664,20.2427,1.8729,17.2437,24.0239,0.1221,24.0028,2.7115,16.9834,28.2818,0.0419,53.9196,7.366,38.1992,65.6602,0.0174,1
74.7289,2.2177,67.4679,77.051,-0.067,28.5068,2.5071,23.707,33.2265,0.012,27.3473,2.1154,24.2978,32.0421,-0.0036,11.1661,0.9318,9.4323,13.31,0.0141,2
101.6596,3.7645,94.1108,108.0546,0.0449,65.2592,3.7048,55.8323,74.0455,-0.0472,57.7874,3.8344,52.6506,67.1656,0.0663,70.467,5.4208,59.5893,81.3183,-0.1473,4
70.3835,2.2248,67.333,75.3779,-0.1609,17.5349,1.4822,14.8742,20.4052,0.0201,17.3048,1.1435,14.9196,18.7366,0.1154,42.488,3.027,35.5921,48.5235,-0.1111,0
88.8687,3.4116,83.6441,94.7888,0.1326,45.524,3.241,39.2328,52.2454,0.1467,39.3259,3.6221,31.2007,47.0888,-0.2531,65.9913,6.1793,52.7035,74.4181,-0.2,1
113.4,2.9523,106.4721,118.3379,0.051,49.8121,3.0459,43.1417,54.99,-0.1778,75.4376,7.4533,64.1542,90.1057,-0.3498,82.1522,6.2079,73.9344,95.4988,-0.2193,4
115.5697,2.2806,110.176,117.7856,0.1706,77.1631,5.7204,66.2453,86.0528,0.032,92.4179,5.7025,81.1488,100.0,0.1501,90.684,6.207,74.6078,100.0,-0.1836,5
57.6535,1.4058,54.8049,60.1582,0.044,11.7904,1.0082,9.8949,13.5189,-0.0039,11.2426,0.7733,10.0304,12.7096,0.0394,11.779,1.1355,9.6711,13.3057,-0.029,3
139.4724,5.1903,129.5356,148.3637,0.2974,79.7542,4.4348,69.9298,88.5928,0.027,95.1969,5.9708,83.4978,100.0,-0.0553,95.8258,5.2884,83.4341,100.0,0.0723,5
57.2359,2.2826,51.8291,60.9523,-0.1326,8.4332,0.7838,7.001,10.0298,0.0048,6.7127,0.7034,5.3603,7.9198,-0.0287,30.4342,1.9204,26.4159,34.1537,-0.0363,3
129.9676,4.2246,123.6849,138.4413,-0.1659,88.7821,5.9348,74.2096,98.4546,0.5894,81.42,4.6417,71.8893,89.0423,-0.271,87.4248,6.4445,77.1403,97.6174,-0.1564,5
76.2004,2.1246,73.5949,82.1473,-0.1029,35.4469,2.9821,30.2418,41.0898,-0.2129,44.9979,2.9675,39.3759,50.2208,0.0145,20.8295,1.358,18.938,24.7315,-0.0218,2
140.8349,4.2,130.2495,147.3888,0.1252,78.4104,5.1966,68.759,85.9454,0.2966,68.002,5.3973,55.4392,75.5697,0.0433,95.197,5.1619,85.8761,100.0,0.0886,5
113.4717,2.0797,109.8619,117.8032,-0.1469,74.8648,4.3408,65.0528,81.447,0.0512,97.2025,3.7555,88.3829,100.0,-0.1118,94.181,4.8666,84.7225,100.0,0.025,5
64.0824,2.2375,59.2602,67.5729,-0.0601,10.8791,0.8683,9.4687,12.5841,-0.0168,16.3051,1.1356,14.4847,18.2917,-0.0699,15.2849,1.1657,13.0129,17.2949,0.0575,3
127.144,4.0158,120.6604,132.7076,-0.0434,93.4629,4.3367,85.5809,100.0,0.2795,96.5838,3.519,87.6553,100.0,-0.2776,92.8318,5.6271,76.265,100.0,0.1653,5
73.3616,1.5495,69.9641,76.7878,-0.0553,7.775,0.7463,6.1341,9.5977,-0.027,29.1504,2.7973,24.6693,37.5942,-0.0602,34.8016,2.9141,29.4258,39.756,-0.0642,2
49.7542,1.6687,46.1155,53.4821,-0.0279,3.1133,0.397,2.0962,3.835,0.0118,7.6106,0.7795,6.5281,9.5971,0.0024,14.6506,1.2032,12.3911,16.7109,-0.0041,3
64.7287,1.8494,61.8213,67.6743,0.0742,17.6356,0.9154,15.5049,19.6804,-0.0071,8.2881,1.0896,6.4871,10.4074,0.0442,32.3297,1.7619,29.1642,35.488,0.1187,0
78.0381,3.0674,72.3163,84.8493,-0.0513,8.5149,0.9106,7.2135,11.2075,0.0211,21.3274,1.712,17.4441,24.4776,0.0756,47.7326,3.4971,41.8554,53.1946,0.0335,0
91.4075,2.5345,85.5277,96.8708,0.115,63.3053,4.5148,57.6916,72.3315,-0.0181,36.1389,3.1491,29.596,40.9189,0.049,63.9793,5.0187,50.4845,71.1753,-0.0099,1
72.0896,2.0412,66.9346,75.3345,0.0376,14.7718,1.3949,11.6705,16.9046,-0.0799,18.8522,1.8733,14.2542,22.3633,-0.1605,51.394,3.0811,46.9486,59.5168,-0.0002,0
79.8671,1.8994,76.5449,84.8096,0.0179,17.1797,2.1247,12.7631,21.0051,-0.0292,21.5932,2.1129,17.7188,24.6254,0.0212,47.2509,2.9247,40.8488,51.8525,-0.123,0
96.1004,4.3479,85.0675,103.3167,0.2871,48.1691,3.7554,40.7865,53.8503,0.0652,43.0495,4.8688,35.8157,55.1068,-0.0862,65.7719,9.2446,49.6279,85.9538,-0.2197,4
